Time_s,Cycle_Number,Phase_In_Cycle,U1_mm,EngStrain,RF1_N,Avg_S11_MPa,Avg_SDV1_p,Avg_SDV15_dp
9.070258141,9.070258141,0.07025814056,0.01405156218,0.001405156218,2020.859863,505.2149658,0.06388022006,0.0002399901714
9.090257645,9.090257645,0.09025764465,0.01805156283,0.001805156283,2143.947754,535.9869385,0.06413350254,0.0002532863
9.110258102,9.110258102,0.1102581024,0.02205156162,0.002205156162,2253.585449,563.3963623,0.06440295279,0.0002694481809
9.130257607,9.130257607,0.1302576065,0.02605156228,0.002605156228,2350.071045,587.5177612,0.06468809396,0.0002851368918
9.150258064,9.150258064,0.1502580643,0.03005156294,0.003005156294,2433.751709,608.4379272,0.06498846412,0.0003003735619
9.170257568,9.170257568,0.1702575684,0.03405156359,0.003405156359,2505.290771,626.3226929,0.06530328095,0.0003148165124
9.190258026,9.190258026,0.1902580261,0.03805156425,0.003805156425,2565.585449,641.3963623,0.06563147902,0.0003281955433
9.21025753,9.21025753,0.2102575302,0.04205156118,0.004205156118,2615.702148,653.9255371,0.06597178429,0.0003403076844
9.230257988,9.230257988,0.230257988,0.04605156183,0.004605156183,2656.811279,664.2028198,0.06632281095,0.0003510282259
9.250257492,9.250257492,0.2502574921,0.049948439,0.0049948439,2687.29541,671.8238525,0.06667582691,0.0003530147078
9.27025795,9.27025795,0.2702579498,0.04594843835,0.004594843835,2351.407959,587.8519897,0.06667582691,0
9.290257454,9.290257454,0.2902574539,0.04194843769,0.004194843769,2015.407959,503.8519897,0.06667582691,0
9.310257912,9.310257912,0.3102579117,0.03794843704,0.003794843704,1679.407959,419.8519897,0.06667582691,0
9.330257416,9.330257416,0.3302574158,0.03394843638,0.003394843638,1343.407959,335.8519897,0.06667582691,0
9.350257874,9.350257874,0.3502578735,0.02994843759,0.002994843759,1007.407959,251.8519897,0.06667582691,0
9.370257378,9.370257378,0.3702573776,0.02594843693,0.002594843693,671.407959,167.8519897,0.06667582691,0
9.390257835,9.390257835,0.3902578354,0.02194843814,0.002194843814,335.4079285,83.85198212,0.06667582691,0
9.410257339,9.410257339,0.4102573395,0.01794843748,0.001794843748,-0.5920647979,-0.1480161995,0.06667582691,0
9.430257797,9.430257797,0.4302577972,0.01394843776,0.001394843776,-336.5920715,-84.14801788,0.06667582691,0
9.450258255,9.450258255,0.450258255,0.009948437102,0.0009948437102,-672.592041,-168.1480103,0.06667582691,0
9.470257759,9.470257759,0.4702577591,0.005948437378,0.0005948437378,-1008.592041,-252.1480103,0.06667582691,0
9.490258217,9.490258217,0.4902582169,0.001948437537,0.0001948437537,-1344.592041,-336.1480103,0.06667582691,0
9.510257721,9.510257721,0.5102577209,-0.002051562537,-0.0002051562537,-1598.586914,-399.6467285,0.06677365303,9.782952839e-05
9.530258179,9.530258179,0.5302581787,-0.006051562726,-0.0006051562726,-1727.391479,-431.8478699,0.06702043116,0.0002467715531
9.550257683,9.550257683,0.5502576828,-0.01005156245,-0.001005156245,-1885.953613,-471.4884033,0.06723127514,0.0002108497283
9.570258141,9.570258141,0.5702581406,-0.01405156218,-0.001405156218,-2020.904785,-505.2261963,0.06747126579,0.000239985864
9.590257645,9.590257645,0.5902576447,-0.01805156283,-0.001805156283,-2144.00293,-536.0007324,0.06772454083,0.0002532734652
9.610258102,9.610258102,0.6102581024,-0.02205156162,-0.002205156162,-2253.650391,-563.4125977,0.06799397618,0.0002694362774
9.630257607,9.630257607,0.6302576065,-0.02605156228,-0.002605156228,-2350.14624,-587.5365601,0.06827909499,0.0002851251047
9.650258064,9.650258064,0.6502580643,-0.03005156294,-0.003005156294,-2433.836426,-608.4591064,0.0685794577,0.0003003622987
9.670257568,9.670257568,0.6702575684,-0.03405156359,-0.003405156359,-2505.384277,-626.3460693,0.06889426708,0.0003148059768
9.690258026,9.690258026,0.6902580261,-0.03805156425,-0.003805156425,-2565.687012,-641.4217529,0.06922245026,0.0003281858808
9.71025753,9.71025753,0.7102575302,-0.04205156118,-0.004205156118,-2615.811035,-653.9527588,0.06956274807,0.0003402990405
9.730257988,9.730257988,0.730257988,-0.04605156183,-0.004605156183,-2656.926514,-664.2316284,0.06991377473,0.0003510206589
9.750257492,9.750257492,0.7502574921,-0.049948439,-0.0049948439,-2687.416016,-671.8540039,0.07026678324,0.0003530082467
9.77025795,9.77025795,0.7702579498,-0.04594843835,-0.004594843835,-2351.528564,-587.8821411,0.07026678324,0
9.790257454,9.790257454,0.7902574539,-0.04194843769,-0.004194843769,-2015.528564,-503.8821411,0.07026678324,0
9.810257912,9.810257912,0.8102579117,-0.03794843704,-0.003794843704,-1679.528564,-419.8821411,0.07026678324,0
9.830257416,9.830257416,0.8302574158,-0.03394843638,-0.003394843638,-1343.528564,-335.8821411,0.07026678324,0
9.850257874,9.850257874,0.8502578735,-0.02994843759,-0.002994843759,-1007.528503,-251.8821259,0.07026678324,0
9.870257378,9.870257378,0.8702573776,-0.02594843693,-0.002594843693,-671.5285034,-167.8821259,0.07026678324,0
9.890257835,9.890257835,0.8902578354,-0.02194843814,-0.002194843814,-335.5285034,-83.88212585,0.07026678324,0
9.910257339,9.910257339,0.9102573395,-0.01794843748,-0.001794843748,0.4714826941,0.1178706735,0.07026678324,0
9.930257797,9.930257797,0.9302577972,-0.01394843776,-0.001394843776,336.4714966,84.11787415,0.07026678324,0
9.950258255,9.950258255,0.950258255,-0.009948437102,-0.0009948437102,672.4714966,168.1178741,0.07026678324,0
9.970257759,9.970257759,0.9702577591,-0.005948437378,-0.0005948437378,1008.471497,252.1178741,0.07026678324,0
9.990258217,9.990258217,0.9902582169,-0.001948437537,-0.0001948437537,1344.471436,336.1178589,0.07026678324,0
10,10,0,0,0,1508.140259,377.0350647,0.07026678324,0
