case_name,base_cycle,target_cycle,jump_size,method,strain_range_reference,predicted_strain_mean,reference_strain_mean,strain_mean_normalized_error_percent,predicted_ratcheting_strain,reference_ratcheting_strain,ratcheting_strain_normalized_error_percent,predicted_strain_max,reference_strain_max,strain_max_normalized_error_percent,max_normalized_error_percent,drift_direction_ok,finite,accepted,requested_target_cycle,adaptive_candidate
B1_stress_m150_to_250,50000,50012,12,power_law_fit,0.0032863569562422,1.8787655401840735,1.8787655546207365,0.000439290776029643,1.8647955887892858,1.864795596210522,0.00022581954398057257,1.8804087177021023,1.8804087330988577,0.0004685052668098602,0.0004685052668098602,True,True,True,100000,True
B1_stress_m150_to_250,50000,50006,6,power_law_fit,0.0032863567942591,1.8785423107825912,1.8785423162454056,0.00016622706434625632,1.8645723557805078,1.8645723578351916,6.252162759864504e-05,1.8801854887205414,1.8801854946425356,0.00018019936966904153,0.00018019936966904153,True,True,True,100000,True
B1_stress_m150_to_250,50000,50003,3,power_law_fit,0.003286356891597,1.87843069598522,1.878430699729046,0.00011392025460060546,1.8644607392541739,1.864460741318832,6.282513708253896e-05,1.8800738741244196,1.8800738781748447,0.00012324970293958019,0.00012324970293958019,True,True,True,100000,True
B1_stress_m150_to_250,50000,50001,1,power_law_fit,0.0032863573053814,1.8783562860845142,1.8783562873303927,3.791062248248914e-05,1.8643863282284898,1.8643863289201783,2.104726966645009e-05,1.8799994643546536,1.8799994659830837,4.955121753799657e-05,4.955121753799657e-05,True,True,True,100000,True
B1_stress_m150_to_250,50000,100000,50000,log_cycle_fit,0.0032863479399471,3.1652022414004346,3.737831541370445,17424.487925013436,3.151232282990245,3.723861582960231,17424.487925012705,3.166845424574955,3.739474715340419,17424.48764492908,17424.487925013436,True,True,False,100000,False
B1_stress_m150_to_250,50000,75000,25000,log_cycle_fit,0.0032863474294191,2.6310974726950054,2.8081568896667592,5387.726671463071,2.617127514284805,2.794186931256545,5387.726671462653,2.6327406538607967,2.809800063381469,5387.726444734714,5387.726671463071,True,True,False,100000,True
B1_stress_m150_to_250,50000,62500,12500,log_cycle_fit,0.0032863485924088,2.2926029252540285,2.343313154612315,1543.0569196287684,2.278632966843821,2.329343196202101,1543.0569196285655,2.2942461051467617,2.34495632890852,1543.0567493325134,1543.0569196287684,True,True,False,100000,True
B1_stress_m150_to_250,50000,56250,6250,log_cycle_fit,0.0032863543229777,2.0969927039895833,2.110843858770875,421.4747839101343,2.083022745579372,2.0968739003606607,421.4747839100397,2.0986358831466383,2.1124870359323635,421.47472318733384,421.4747839101343,True,True,False,100000,True
B1_stress_m150_to_250,50000,53125,3125,log_cycle_fit,0.0032863560140967,1.9908735386784693,1.9945867165727988,112.98769452859125,1.9769035802682546,1.9806167581625844,112.98769452859801,1.9925167174364198,1.9962298945798476,112.98767167952128,112.98769452859801,True,True,False,100000,True
B1_stress_m150_to_250,50000,51562,1562,log_cycle_fit,0.0032863570171826,1.935431122454309,1.936434469249855,30.53066937949712,1.9214611640440944,1.9224645108396403,30.53066937949712,1.9370743010037437,1.9380776477584465,30.530668136689158,30.53066937949712,True,True,False,100000,True
B1_stress_m150_to_250,50000,50781,781,log_cycle_fit,0.0032863566135057,1.907094702933543,1.907376913559942,8.587340315999906,1.8931247445233284,1.893406955149728,8.58734031601342,1.9087378813764033,1.9090200918666949,8.587336174405257,8.58734031601342,True,True,False,100000,True
B1_stress_m150_to_250,50000,50390,390,log_cycle_fit,0.0032863570017107,1.8927442195726714,1.892829422444497,2.592623740552887,1.8787742611624567,1.8788594640342824,2.592623740552887,1.894387397961566,1.8944726009453523,2.5926271473849174,2.5926271473849174,True,True,False,100000,True
B1_stress_m150_to_250,50000,50195,195,log_cycle_fit,0.0032863569511429,1.8855456602547755,1.8855742832515567,0.8709643293993685,1.871575701844561,1.8716043248413428,0.8709643294196382,1.887188838616595,1.887217461727129,0.8709677907636286,0.8709677907636286,True,True,True,100000,True
B1_stress_m150_to_250,50000,50097,97,log_cycle_fit,0.0032863568603009,1.8819173570330976,1.8819280557031928,0.32554803236425295,1.8679473986228794,1.8679580972929788,0.32554803249262754,1.8835605353812674,1.883571234133344,0.32555052695976144,0.32555052695976144,True,True,True,100000,True
B1_stress_m150_to_250,50000,50048,48,log_cycle_fit,0.0032863569082697,1.8801005429139097,1.8801049636436156,0.1345176385051809,1.8661305845036915,1.866135005233401,0.1345176386132858,1.8817437212552477,1.8817481420977504,0.1345210707825048,0.1345210707825048,True,True,True,100000,True
B1_stress_m150_to_250,50000,50024,24,log_cycle_fit,0.0032863567509515,1.8792100256915292,1.879212021429818,0.06072798664580556,1.865240067281311,1.865242063019604,0.06072798677418016,1.880853204029517,1.8808551998052936,0.06072912735551818,0.06072912735551818,True,True,True,100000,True
B1_stress_m150_to_250,50000,50012,12,log_cycle_fit,0.0032863569562422,1.8787646068513248,1.8787655546207365,0.02883951512992746,1.8647946484411067,1.864795596210522,0.028839515244788942,1.8804077851876393,1.8804087330988577,0.02884383014471198,0.02884383014471198,True,True,True,100000,True
B1_stress_m150_to_250,50000,50006,6,log_cycle_fit,0.0032863567942591,1.878541857351541,1.8785423162454056,0.01396360448406231,1.8645718989413262,1.8645723578351916,0.013963604504331985,1.8801850356870204,1.8801854946425356,0.013965480435651637,0.013965480435651637,True,True,True,100000,True
B1_stress_m150_to_250,50000,50003,3,log_cycle_fit,0.003286356891597,1.8784304725789285,1.878430699729046,0.006911912646649318,1.8644605141687103,1.864460741318832,0.0069119127750239175,1.8800736509139853,1.8800738781748447,0.0069152823920476236,0.0069152823920476236,True,True,True,100000,True
B1_stress_m150_to_250,50000,50001,1,log_cycle_fit,0.0032863573053814,1.8783562123511837,1.8783562873303927,0.0022815294289809302,1.864386253940969,1.8643863289201783,0.002281529435737487,1.8799993906859633,1.8799994659830837,0.0022912030956987214,0.0022912030956987214,True,True,True,100000,True
B1_stress_m150_to_250,50000,100000,50000,quadratic_curvature_limited,0.0032863479399471,3.737850411736856,3.737831541370445,0.5742047633441577,3.7238804533114367,3.723861582960231,0.574204300653815,3.7394996082717684,3.739474715340419,0.7574648760396416,0.7574648760396416,True,True,True,100000,False
B1_stress_m150_to_250,50000,75000,25000,quadratic_curvature_limited,0.0032863474294191,2.8078958505181575,2.8081568896667592,7.943139129629461,2.7939258920965213,2.794186931256545,7.943139477187799,2.8095435467597545,2.809800063381469,7.805523524939523,7.943139477187799,True,True,False,100000,True
B1_stress_m150_to_250,50000,62500,12500,quadratic_curvature_limited,0.0032863485924088,2.343060241842795,2.343313154612315,7.6958594746861735,2.329090283425915,2.329343196202101,7.695859677518552,2.3447060563326194,2.34495632890852,7.615521265105236,7.695859677518552,True,True,False,100000,True
B1_stress_m150_to_250,50000,56250,6250,quadratic_curvature_limited,0.0032863543229777,2.11067785548861,2.110843858770875,5.051289847358288,2.096707897074824,2.0968739003606607,5.0512899560443625,2.1123224462012695,2.1124870359323635,5.008277103391577,5.0512899560443625,True,True,False,100000,True
B1_stress_m150_to_250,50000,53125,3125,quadratic_curvature_limited,0.0032863560140967,1.9944955168073923,1.9945867165727988,2.7751030325169963,1.9805255583953323,1.9806167581625844,2.77510308867752,1.9961394249061488,1.9962298945798476,2.752887189053137,2.77510308867752,True,True,False,100000,True
B1_stress_m150_to_250,50000,51562,1562,quadratic_curvature_limited,0.0032863570171826,1.9363879728611177,1.936434469249855,1.4148307227154981,1.9224180144499659,1.9224645108396403,1.4148307512349276,1.9380315218548305,1.9380776477584465,1.4035572938302248,1.4148307512349276,True,True,False,100000,True
B1_stress_m150_to_250,50000,50781,781,quadratic_curvature_limited,0.0032863566135057,1.9073533426416478,1.907376913559942,0.7172355610293345,1.8933833842309609,1.893406955149728,0.7172355754140474,1.908996707778326,1.9090200918666949,0.71155054423102,0.7172355754140474,True,True,True,100000,True
B1_stress_m150_to_250,50000,50390,390,quadratic_curvature_limited,0.0032863570017107,1.8928175779194636,1.892829422444497,0.36041504399183116,1.8788476195090122,1.8788594640342824,0.3604150511943216,1.8944608499036566,1.8944726009453523,0.35757045535800813,0.3604150511943216,True,True,True,100000,True
B1_stress_m150_to_250,50000,50195,195,quadratic_curvature_limited,0.0032863569511429,1.8855683180290164,1.8855742832515567,0.18151474806463588,1.871598359618683,1.8716043248413428,0.18151475169966397,1.8872115432802292,1.887217461727129,0.18009142000290965,0.18151475169966397,True,True,True,100000,True
B1_stress_m150_to_250,50000,50097,97,quadratic_curvature_limited,0.0032863568603009,1.8819251089162512,1.8819280557031928,0.08966728407277488,1.8679551505059775,1.8679580972929788,0.08966728589028897,1.8835683106118277,1.883571234133344,0.08895934435858675,0.08966728589028897,True,True,True,100000,True
B1_stress_m150_to_250,50000,50048,48,quadratic_curvature_limited,0.0032863569082697,1.8801035065368563,1.8801049636436156,0.04433805578401933,1.8661335481266124,1.866135005233401,0.04433805667588497,1.881746696437226,1.8817481420977504,0.04398976023462145,0.04433805667588497,True,True,True,100000,True
B1_stress_m150_to_250,50000,50024,24,quadratic_curvature_limited,0.0032863567509515,1.8792112936560537,1.879212021429818,0.022145306170833295,1.8652413352458244,1.865242063019604,0.02214530663703581,1.8808544777749492,1.8808551998052936,0.021970540605281634,0.02214530663703581,True,True,True,100000,True
B1_stress_m150_to_250,50000,50012,12,quadratic_curvature_limited,0.0032863569562422,1.878765187346217,1.8787655546207365,0.011175734235632017,1.864795228935995,1.864795596210522,0.01117573446535498,1.880408368573333,1.8804087330988577,0.011092085537509209,0.01117573446535498,True,True,True,100000,True
B1_stress_m150_to_250,50000,50006,6,quadratic_curvature_limited,0.0032863567942591,1.87854213422394,1.8785423162454056,0.0055387006668228345,1.8645721758137215,1.8645723578351916,0.005538700801953996,1.8801853140049054,1.8801854946425356,0.005496592168650634,0.005538700801953996,True,True,True,100000,True
B1_stress_m150_to_250,50000,50003,3,quadratic_curvature_limited,0.003286356891597,1.8784306076709616,1.878430699729046,0.0028012199382283103,1.8644606492607452,1.864460741318832,0.0028012200125504465,1.8800737867287867,1.8800738781748447,0.0027825966891496393,0.0028012200125504465,True,True,True,100000,True
B1_stress_m150_to_250,50000,50001,1,quadratic_curvature_limited,0.0032863573053814,1.8783562566386651,1.8783562873303927,0.0009339132891478367,1.8643862982284498,1.8643863289201783,0.0009339133161740648,1.8799994352143723,1.8799994659830837,0.0009362558144897971,0.0009362558144897971,True,True,True,100000,True
B1_stress_m150_to_250,100000,200000,100000,local_linear,0.0032863252016932,7.456557062380889,7.452985407801016,108.68232328415804,7.442587103970675,7.439015449390801,108.68232328418507,7.458205236175978,7.454628570401863,108.83480953960247,108.83480953960247,True,True,False,200000,False
B1_stress_m150_to_250,100000,150000,50000,local_linear,0.0032863251311043,5.597194301875667,5.595731917128779,44.499089059893286,5.583224343465453,5.581761958718564,44.49908905992031,5.598839975758199,5.597375079694331,44.57550623956848,44.57550623956848,True,True,False,200000,True
B1_stress_m150_to_250,100000,125000,25000,local_linear,0.0032863271054619,4.6675129216230555,4.667075249929482,13.317958910603746,4.653542963212842,4.653105291519267,13.317958910630772,4.6691573455493085,4.668718413482213,13.356310951698477,13.356310951698477,True,True,False,200000,True
B1_stress_m150_to_250,100000,112500,12500,local_linear,0.0032863377423728,4.20267223149675,4.202608461766038,1.9404496954089459,4.188702273086537,4.188638503355824,1.9404496954359722,4.204316030444864,4.204251630637225,1.9596223117383396,1.9596223117383396,True,True,False,200000,True
B1_stress_m150_to_250,100000,106250,6250,local_linear,0.0032863465701886,3.9702518864335974,3.9702490892849287,0.08511423274894508,3.9562819280233836,3.9562791308747145,0.08511423276245825,3.971895372892641,3.971892262570023,0.09464378000609874,0.09464378000609874,True,True,True,200000,True
B1_stress_m150_to_250,100000,103125,3125,local_linear,0.0032863465239065,3.854041713902021,3.8540406275312393,0.03305709771854096,3.8400717554918073,3.840070669121025,0.03305709773205412,3.8556850441165302,3.8556838007931926,0.0378329956556321,0.0378329956556321,True,True,True,200000,True
B1_stress_m150_to_250,100000,101562,1562,local_linear,0.0032863474178488,3.795918034008628,3.7959174643342415,0.017334575864875478,3.781948075598414,3.781947505924028,0.017334575851362322,3.7975612860758705,3.797560638043167,0.019718934765660032,0.019718934765660032,True,True,True,200000,True
B1_stress_m150_to_250,100000,100781,781,local_linear,0.0032863471278865,3.7668747876895363,3.766874492934695,0.008969072041179806,3.7529048292793226,3.7529045345244807,0.008969072054692962,3.7685180007081445,3.768517666498638,0.010169634955965906,0.010169634955965906,True,True,True,200000,True
B1_stress_m150_to_250,100000,100390,390,local_linear,0.0032863473755848,3.7523345709023856,3.75233442041898,0.004579047451112657,3.738364612492172,3.7383644620087657,0.004579047464625812,3.7539777643716774,3.753977594106773,0.005180977083028421,0.005180977083028421,True,True,True,200000,True
B1_stress_m150_to_250,100000,100195,195,local_linear,0.003286346950424,3.7450830561364152,3.745083039059713,0.0005196256674074644,3.7311130977262015,3.7311130806494983,0.0005196256944337775,3.746726239856048,3.746726212534925,0.0008313523664355544,0.0008313523664355544,True,True,True,200000,True
B1_stress_m150_to_250,100000,100097,97,local_linear,0.0032863468990638,3.741438705125825,3.7414386682413774,0.0011223540493179385,3.727468746715611,3.727468709831163,0.0011223540628310952,3.7430818839456292,3.743081841690909,0.0012857656682353233,0.0012857656682353233,True,True,True,200000,True
B1_stress_m150_to_250,100000,100048,48,local_linear,0.0032863472958006,3.73961652962053,3.739616530230597,1.856368341598823e-05,3.725646571210316,3.725646571820383,1.856366990283305e-05,3.74125970599042,3.741259703878497,6.426352563133867e-05,6.426352563133867e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,100024,24,local_linear,0.0032863471079367,3.7387240354954874,3.73872404087009,0.00016354336180184748,3.7247540770852736,3.724754082459876,0.00016354336180184748,3.7403672106654193,3.7403672144240585,0.00011437133857827416,0.00016354336180184748,True,True,True,200000,True
B1_stress_m150_to_250,100000,100012,12,local_linear,0.003286347504579,3.738277788432966,3.738277791335937,8.833426010569294e-05,3.7243078300227523,3.724307832925723,8.833426010569294e-05,3.7399209630029193,3.739920965088227,6.34536511839161e-05,8.833426010569294e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,100006,6,local_linear,0.0032863468483652,3.7380546649017052,3.7380546672005193,6.995043840752517e-05,3.7240847064914915,3.724084708790305,6.995042489436815e-05,3.739697839171669,3.739697840624702,4.421422546772317e-05,6.995043840752517e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,100003,3,local_linear,0.003286347463256,3.7379431031360753,3.737943105759456,7.982663589826242e-05,3.7239731447258615,3.7239731473492417,7.982662238510793e-05,3.739586277256044,3.739586279491084,6.800985525551259e-05,7.982663589826242e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,100001,1,local_linear,0.0032863480258882,3.737868728625655,3.737868729805614,3.590486424572196e-05,3.7238987702154414,3.7238987713954,3.590486424572196e-05,3.7395119026456274,3.739511903818558,3.5691005099346625e-05,3.590486424572196e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,200000,100000,least_squares_local_linear,0.0032863252016932,7.456473843433273,7.452985407801016,106.15004353373128,7.44250388502272,7.439015449390801,106.15004352343418,7.458116826973075,7.454628570401863,106.14459486282645,106.15004353373128,True,True,False,200000,False
B1_stress_m150_to_250,100000,150000,50000,least_squares_local_linear,0.0032863251311043,5.597152692401859,5.595731917128779,43.23294915748374,5.583182733991476,5.581761958718564,43.23294915237573,5.598795771156746,5.597375079694331,43.2303988722611,43.23294915748374,True,True,False,200000,True
B1_stress_m150_to_250,100000,125000,25000,least_squares_local_linear,0.0032863271054619,4.667492116886152,4.667075249929482,12.684889339734355,4.6535221584758535,4.653105291519267,12.684889337193866,4.669135243248583,4.668718413482213,12.683757672114691,12.684889339734355,True,True,False,200000,True
B1_stress_m150_to_250,100000,112500,12500,least_squares_local_linear,0.0032863377423728,4.202661829128298,4.202608461766038,1.6239159345044636,4.188691870718043,4.188638503355824,1.6239159332612496,4.2043049792945,4.204251630637225,1.6233467603482232,1.6239159345044636,True,True,False,200000,True
B1_stress_m150_to_250,100000,106250,6250,least_squares_local_linear,0.0032863465701886,3.9702466852493714,3.9702490892849287,0.07315222256527786,3.956276726839137,3.9562791308747145,0.07315222318688314,3.9718898473174598,3.971892262570023,0.07349354402213419,0.07349354402213419,True,True,True,200000,True
B1_stress_m150_to_250,100000,103125,3125,least_squares_local_linear,0.0032863465239065,3.8540391133099083,3.8540406275312393,0.04607613104625879,3.840069154899684,3.840070669121025,0.04607613135706143,3.855682281328939,3.8556838007931926,0.04623566755594882,0.04623566755594882,True,True,True,200000,True
B1_stress_m150_to_250,100000,101562,1562,least_squares_local_linear,0.0032863474178488,3.795916734128666,3.7959174643342415,0.022219366449056047,3.7819467757184473,3.781947505924028,0.022219366611213903,3.7975599051241207,3.797560638043167,0.02230193443218114,0.02230193443218114,True,True,True,200000,True
B1_stress_m150_to_250,100000,100781,781,least_squares_local_linear,0.0032863471278865,3.7668741377495554,3.766874492934695,0.010807900860755624,3.7529041793393394,3.7529045345244807,0.010807900914808247,3.7685173102322698,3.768517666498638,0.010840801489999212,0.010840801489999212,True,True,True,200000,True
B1_stress_m150_to_250,100000,100390,390,least_squares_local_linear,0.0032863473755848,3.75233424634849,3.75233442041898,0.0052967769419440805,3.738364287938275,3.7383644620087657,0.0052967769689703905,3.753977419575786,3.753977594106773,0.0053107893673287965,0.0053107893673287965,True,True,True,200000,True
B1_stress_m150_to_250,100000,100195,195,least_squares_local_linear,0.003286346950424,3.7450828938594674,3.745083039059713,0.004418287167947764,3.731112935449253,3.7311130806494983,0.004418287154434607,3.7467260674581024,3.746726212534925,0.004414531537412697,0.004418287167947764,True,True,True,200000,True
B1_stress_m150_to_250,100000,100097,97,least_squares_local_linear,0.0032863468990638,3.741438624403446,3.7414386682413774,0.0013339410857561343,3.7274686659932317,3.727468709831163,0.0013339410857561343,3.7430817981887023,3.743081841690909,0.0013237253419037694,0.0013339410857561343,True,True,True,200000,True
B1_stress_m150_to_250,100000,100048,48,least_squares_local_linear,0.0032863472958006,3.7396164896754347,3.739616530230597,0.001234049803296674,3.7256465312652214,3.725646571820383,0.0012340497762703638,3.7412596635540023,3.741259703878497,0.0012270308407723101,0.001234049803296674,True,True,True,200000,True
B1_stress_m150_to_250,100000,100024,24,least_squares_local_linear,0.0032863471079367,3.7387240155229398,3.73872404087009,0.0007712864564837979,3.724754057112726,3.724754082459876,0.0007712864564837979,3.7403671894472104,3.7403672144240585,0.0007600185654450717,0.0007712864564837979,True,True,True,200000,True
B1_stress_m150_to_250,100000,100012,12,least_squares_local_linear,0.003286347504579,3.738277778446692,3.738277791335937,0.0003922057775277844,3.7243078200364788,3.724307832925723,0.0003922057640146301,3.7399209523938146,3.739920965088227,0.0003862772324110312,0.0003922057775277844,True,True,True,200000,True
B1_stress_m150_to_250,100000,100006,6,least_squares_local_linear,0.0032863468483652,3.7380546599085687,3.7380546672005193,0.0002218862139437641,3.724084701498355,3.724084708790305,0.00022188620043060706,3.7396978338671167,3.739697840624702,0.00020562604831179362,0.0002218862139437641,True,True,True,200000,True
B1_stress_m150_to_250,100000,100003,3,least_squares_local_linear,0.003286347463256,3.7379431006395065,3.737943105759456,0.00015579452296559344,3.723973142229293,3.7239731473492417,0.00015579449593928446,3.739586274603768,3.739586279491084,0.00014871575157709876,0.00015579452296559344,True,True,True,200000,True
B1_stress_m150_to_250,100000,100001,1,least_squares_local_linear,0.0032863480258882,3.7378687277934652,3.737868729805614,6.122749794162709e-05,3.723898769383252,3.7238987713954,6.122748442847492e-05,3.739511901761535,3.739511903818558,6.259297494294988e-05,6.259297494294988e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,200000,100000,power_law_fit,0.0032863252016932,7.44914392451542,7.452985407801016,116.89297467021031,7.440545970953948,7.439015449390801,46.57243179578498,7.450158654060299,7.454628570401863,136.0156426168895,136.0156426168895,True,True,False,200000,False
B1_stress_m150_to_250,100000,150000,50000,power_law_fit,0.0032863251311043,5.5951041982777525,5.595731917128779,19.10093572559827,5.582642952500913,5.581761958718564,26.80787040849989,5.596570820771346,5.597375079694331,24.47289573915662,26.80787040849989,True,True,False,200000,True
B1_stress_m150_to_250,100000,125000,25000,power_law_fit,0.0032863271054619,4.666947207975746,4.667075249929482,3.8962023446454253,4.65338241907718,4.653105291519267,8.43274418580328,4.668542967546622,4.668718413482213,5.338663193312801,8.43274418580328,True,True,False,200000,True
B1_stress_m150_to_250,100000,112500,12500,power_law_fit,0.0032863377423728,4.20252196833318,4.202608461766038,2.6319094274270536,4.188657990033398,4.188638503355824,0.5929602828867522,4.204152744282055,4.204251630637225,3.0090137691898455,3.0090137691898455,True,True,False,200000,True
B1_stress_m150_to_250,100000,106250,6250,power_law_fit,0.0032863465701886,3.9702118108423066,3.9702490892849287,1.1343430105728538,3.9562692995589828,3.9562791308747145,0.29915638907098063,3.971851776711492,3.971892262570023,1.2319412352386077,1.2319412352386077,True,True,False,200000,True
B1_stress_m150_to_250,100000,103125,3125,power_law_fit,0.0032863465239065,3.8540307032017704,3.8540406275312393,0.30198670154521595,3.8400678906540198,3.840070669121025,0.08454577096931049,3.8556730434210276,3.8556838007931926,0.32733529732164557,0.32733529732164557,True,True,True,200000,True
B1_stress_m150_to_250,100000,101562,1562,power_law_fit,0.0032863474178488,3.795914821834164,3.7959174643342415,0.08040842130899258,3.781946765510605,3.781947505924028,0.022529980214379818,3.797557774609436,3.797560638043167,0.08713119360002206,0.08713119360002206,True,True,True,200000,True
B1_stress_m150_to_250,100000,100781,781,power_law_fit,0.0032863471278865,3.7668737585333774,3.766874492934695,0.022347040314310833,3.752904330765447,3.7529045345244807,0.006200167715596981,3.768516871142896,3.768517666498638,0.02420181773881385,0.02420181773881385,True,True,True,200000,True
B1_stress_m150_to_250,100000,100390,390,power_law_fit,0.0032863473755848,3.752334201778777,3.75233442041898,0.006652985148673133,3.7383644028390286,3.7383644620087657,0.0018004711720234704,3.7539773574653306,3.753977594106773,0.007200743421087669,0.007200743421087669,True,True,True,200000,True
B1_stress_m150_to_250,100000,100195,195,power_law_fit,0.003286346950424,3.7450829077516135,3.745083039059713,0.003995564116799589,3.731113002714778,3.7311130806494983,0.002371469647928215,3.7467260756674228,3.746726212534925,0.004164730756835655,0.004164730756835655,True,True,True,200000,True
B1_stress_m150_to_250,100000,100097,97,power_law_fit,0.0032863468990638,3.741438640366776,3.7414386682413774,0.0008481941240522156,3.7274687019096375,3.727468709831163,0.00024104350213019244,3.743081812097818,3.743081841690909,0.0009004859194010357,0.0009004859194010357,True,True,True,200000,True
B1_stress_m150_to_250,100000,100048,48,power_law_fit,0.0032863472958006,3.739616499815804,3.739616530230597,0.0009254893098275503,3.725646549646285,3.725646571820383,0.0006747338510896656,3.7412596728691137,3.741259703878497,0.0009435820597854998,0.0009435820597854998,True,True,True,200000,True
B1_stress_m150_to_250,100000,100024,24,power_law_fit,0.0032863471079367,3.7387240211420725,3.73872404087009,0.0006003023050801211,3.7247540664521916,3.724754082459876,0.0004870965843080348,3.7403671947005654,3.7403672144240585,0.0006001646330472727,0.0006003023050801211,True,True,True,200000,True
B1_stress_m150_to_250,100000,100012,12,power_law_fit,0.003286347504579,3.738277781393512,3.738277791335937,0.0003025372285643399,3.724307824743449,3.724307832925723,0.0002489777468171204,3.739920955169459,3.739920965088227,0.00030181736932045406,0.0003025372285643399,True,True,True,200000,True
B1_stress_m150_to_250,100000,100006,6,power_law_fit,0.0032863468483652,3.738054661416294,3.7380546672005193,0.00017600774859689636,3.7240847038611498,3.724084708790305,0.00014998889446485853,3.7396978352921835,3.739697840624702,0.00016226280039426452,0.00017600774859689636,True,True,True,200000,True
B1_stress_m150_to_250,100000,100003,3,power_law_fit,0.003286347463256,3.737943101401948,3.737943105759456,0.00013259424746572173,3.723973143413018,3.7239731473492417,0.00011977503399645457,3.739586275325612,3.739586279491084,0.00012675080812141206,0.00013259424746572173,True,True,True,200000,True
B1_stress_m150_to_250,100000,100001,1,power_law_fit,0.0032863480258882,3.737868728049519,3.737868729805614,5.343605763230181e-05,3.723898769778344,3.7238987713954,4.920526535622361e-05,3.7395119020042196,3.739511903818558,5.520834807995529e-05,5.520834807995529e-05,True,True,True,200000,True
B1_stress_m150_to_250,100000,200000,100000,log_cycle_fit,0.0032863252016932,6.31286354263843,7.452985407801016,34692.910627809,6.2988935842281375,7.439015449390801,34692.910627811376,6.314506786511393,7.454628570401863,34692.908154769655,34692.910627811376,True,True,False,200000,False
B1_stress_m150_to_250,100000,150000,50000,log_cycle_fit,0.0032863251311043,5.2441287002691634,5.595731917128779,10698.978428268498,5.230158741858906,5.581761958718564,10698.978428269796,5.245771915129771,5.597375079694331,10698.976836975693,10698.978428269796,True,True,False,200000,True
B1_stress_m150_to_250,100000,125000,25000,log_cycle_fit,0.0032863271054619,4.566806687812635,4.667075249929482,3051.082831961554,4.552836729402399,4.653105291519267,3051.0828319622024,4.56844988428635,4.668718413482213,3051.0818302053954,3051.0828319622024,True,True,False,200000,True
B1_stress_m150_to_250,100000,112500,12500,log_cycle_fit,0.0032863377423728,4.175393857899911,4.202608461766038,828.1134198482638,4.161423899489682,4.188638503355824,828.1134198486963,4.1770370437481485,4.204251630637225,828.1129032534337,828.1134198486963,True,True,False,200000,True
B1_stress_m150_to_250,100000,106250,6250,log_cycle_fit,0.0032863465701886,3.963051156511893,3.9702490892849287,219.025371162322,3.949081198101672,3.9562791308747145,219.0253711625247,3.9646943365957816,3.971892262570023,219.02516428230277,219.0253711625247,True,True,False,200000,True
B1_stress_m150_to_250,100000,103125,3125,log_cycle_fit,0.0032863465239065,3.852147819386571,3.8540406275312393,57.59612173880886,3.8381778609763573,3.840070669121025,57.59612173879535,3.8537909964598263,3.8556838007931926,57.59600576497856,57.59612173880886,True,True,False,200000,True
B1_stress_m150_to_250,100000,101562,1562,log_cycle_fit,0.0032863474178488,3.795411086510723,3.7959174643342415,15.408529870217897,3.7814411281005094,3.781947505924028,15.40852987023141,3.7970542620437846,3.797560638043167,15.408474363732383,15.40852987023141,True,True,False,200000,True
B1_stress_m150_to_250,100000,100781,781,log_cycle_fit,0.0032863471278865,3.766732867891404,3.766874492934695,4.309497377477368,3.752762909481197,3.7529045345244807,4.309497377247644,3.768376042645952,3.768517666498638,4.309461148652425,4.309497377477368,True,True,False,200000,True
B1_stress_m150_to_250,100000,100390,390,log_cycle_fit,0.0032863473755848,3.7522918071485143,3.75233442041898,1.2966757799922495,3.7383218487383005,3.7383644620087657,1.2966757799787363,3.7539349815110348,3.753977594106773,1.2966552487669112,1.2966757799922495,True,True,False,200000,True
B1_stress_m150_to_250,100000,100195,195,log_cycle_fit,0.003286346950424,3.7450687099239537,3.745083039059713,0.43602017606277327,3.73109875151374,3.7311130806494983,0.43602017603574694,3.746711884090393,3.746726212534925,0.43599914276695867,0.43602017606277327,True,True,True,200000,True
B1_stress_m150_to_250,100000,100097,97,log_cycle_fit,0.0032863468990638,3.7414333311061063,3.7414386682413774,0.16240328349349525,3.7274633726958926,3.727468709831163,0.1624032834799821,3.743076505173858,3.743081841690909,0.1623844717197923,0.16240328349349525,True,True,True,200000,True
B1_stress_m150_to_250,100000,100048,48,log_cycle_fit,0.0032863472958006,3.73961430677218,3.739616530230597,0.06765743899861545,3.7256443483619734,3.725646571820383,0.06765743876889181,3.7412574807905563,3.741259703878497,0.06764616581106402,0.06765743899861545,True,True,True,200000,True
B1_stress_m150_to_250,100000,100024,24,log_cycle_fit,0.0032863471079367,3.7387230310115718,3.73872404087009,0.030728906137238676,3.724753072601358,3.724754082459876,0.030728906137238676,3.740366205005754,3.7403672144240585,0.030715510910597748,0.030728906137238676,True,True,True,200000,True
